station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed
5,2014-04-09,84.0,45.0,65.0,-3.0,25.0,54.0,0.0,0.0,514.0,1819.0,0.0,0.0,29.46,29.7,12.5,31.0,5.5
6,2014-04-09,83.0,38.0,61.0,-5.0,45.0,53.0,4.0,0.0,611.0,1854.0,0.0,0.0,29.62,30.16,7.2,18.0,7.6
7,2014-04-09,82.0,39.0,61.0,-5.0,35.0,49.0,4.0,0.0,611.0,1854.0,0.0,0.0,28.61,30.01,16.4,18.0,16.9
8,2014-04-09,81.0,43.0,62.0,-5.0,48.0,55.0,3.0,0.0,611.0,1854.0,0.0,0.0,29.82,30.01,5.0,18.0,4.9
9,2014-04-09,72.0,30.0,51.0,-5.0,33.0,44.0,14.0,0.0,611.0,1854.0,0.0,0.0,28.92,29.71,9.6,19.0,11.9
10,2014-04-09,76.0,56.0,66.0,-5.0,45.0,55.0,0.0,1.0,607.0,1850.0,0.0,0.0,29.93,30.0,7.9,29.0,8.8
11,2014-04-09,74.0,51.0,63.0,-2.0,48.0,55.0,2.0,0.0,607.0,1851.0,0.0,0.0,29.93,30.0,6.6,29.0,7.3
12,2014-04-09,76.0,56.0,66.0,-2.0,47.0,55.0,0.0,1.0,607.0,1851.0,0.0,0.0,29.92,30.0,7.7,30.0,8.3
13,2014-04-09,75.0,42.0,59.0,-2.0,18.0,42.0,6.0,0.0,607.0,1851.0,0.0,0.0,24.19,29.87,8.5,25.0,10.8
14,2014-04-09,82.0,39.0,61.0,3.0,37.0,50.0,4.0,0.0,606.0,1857.0,0.0,0.0,28.61,30.01,14.8,18.0,15.0
15,2014-04-09,52.0,25.0,39.0,-3.0,23.0,35.0,26.0,0.0,515.0,1821.0,0.0,0.0,29.28,29.7,10.1,31.0,10.8
16,2014-04-09,58.0,36.0,47.0,-3.0,25.0,38.0,18.0,0.0,515.0,1821.0,0.0,0.0,29.52,29.67,10.3,31.0,11.1
17,2014-04-09,81.0,33.0,57.0,-3.0,35.0,48.0,8.0,0.0,515.0,1821.0,0.0,0.0,29.34,30.06,7.9,19.0,8.0
18,2014-04-09,81.0,45.0,63.0,-2.0,41.0,53.0,2.0,0.0,605.0,1852.0,0.0,0.0,29.57,30.1,9.0,18.0,9.6
19,2014-04-09,62.0,30.0,46.0,3.0,28.0,40.0,19.0,0.0,520.0,1826.0,0.0,0.0,29.13,29.9,9.5,22.0,10.0
20,2014-04-09,81.0,46.0,64.0,3.0,40.0,53.0,1.0,0.0,520.0,1826.0,0.0,0.0,29.37,30.09,6.7,17.0,7.6
1,2014-04-10,62.0,28.0,45.0,3.0,18.0,36.0,20.0,0.0,520.0,1826.0,0.0,0.0,29.9,30.06,10.4,21.0,10.6
2,2014-04-10,58.0,30.0,44.0,1.0,20.0,35.0,21.0,0.0,515.0,1823.0,0.0,0.0,28.95,30.07,14.2,23.0,15.5
3,2014-04-10,87.0,57.0,72.0,13.0,47.0,58.0,0.0,7.0,557.0,1852.0,0.0,0.0,29.1,29.81,8.7,19.0,13.8
4,2014-04-10,87.0,57.0,72.0,4.0,53.0,60.0,0.0,7.0,610.0,1855.0,0.0,0.0,29.31,30.0,7.8,18.0,9.6
5,2014-04-10,87.0,57.0,72.0,4.0,21.0,60.0,0.0,7.0,513.0,1820.0,0.0,0.0,29.31,30.09,14.6,20.0,9.6
6,2014-04-10,86.0,48.0,67.0,1.0,53.0,59.0,0.0,2.0,610.0,1854.0,0.0,0.0,29.47,30.0,13.2,18.0,13.7
7,2014-04-10,86.0,58.0,72.0,1.0,39.0,54.0,0.0,7.0,610.0,1854.0,0.0,0.0,28.45,29.8,6.9,21.0,16.0
8,2014-04-10,84.0,56.0,70.0,1.0,58.0,62.0,0.0,5.0,610.0,1854.0,0.0,0.0,29.69,29.8,10.1,18.0,10.4
9,2014-04-10,64.0,40.0,52.0,1.0,25.0,41.0,13.0,0.0,610.0,1854.0,0.0,0.0,29.07,29.81,14.4,30.0,14.9
10,2014-04-10,79.0,56.0,68.0,1.0,47.0,57.0,0.0,3.0,606.0,1851.0,0.0,0.0,30.21,30.24,4.1,14.0,6.5
11,2014-04-10,77.0,48.0,63.0,-2.0,48.0,55.0,2.0,0.0,606.0,1851.0,0.0,0.0,30.2,30.25,2.7,14.0,4.1
12,2014-04-10,77.0,52.0,65.0,-2.0,48.0,56.0,0.0,0.0,606.0,1851.0,0.0,0.0,30.19,30.25,3.7,11.0,4.3
13,2014-04-10,70.0,39.0,55.0,-2.0,30.0,42.0,10.0,0.0,606.0,1851.0,0.0,0.0,24.21,29.89,1.4,8.0,8.3
14,2014-04-10,88.0,62.0,75.0,17.0,40.0,55.0,0.0,10.0,605.0,1858.0,0.0,0.0,28.45,29.8,7.4,21.0,16.1
15,2014-04-10,63.0,21.0,42.0,0.0,20.0,35.0,23.0,0.0,513.0,1823.0,0.0,0.0,29.64,30.02,6.8,20.0,7.4
16,2014-04-10,62.0,27.0,45.0,0.0,21.0,37.0,20.0,0.0,513.0,1823.0,0.0,0.0,29.93,30.04,10.3,21.0,10.8
17,2014-04-10,89.0,63.0,76.0,0.0,46.0,58.0,0.0,11.0,513.0,1823.0,0.0,0.0,29.15,29.85,9.5,20.0,11.7
18,2014-04-10,86.0,59.0,73.0,8.0,50.0,60.0,0.0,8.0,604.0,1853.0,0.0,0.0,29.39,29.91,18.7,18.0,19.0
19,2014-04-10,65.0,45.0,55.0,12.0,27.0,43.0,10.0,0.0,519.0,1827.0,0.0,0.0,29.05,29.77,11.2,26.0,12.8
20,2014-04-10,85.0,59.0,72.0,12.0,51.0,60.0,0.0,7.0,519.0,1827.0,0.0,0.0,29.2,29.91,11.6,17.0,12.0
1,2014-04-11,72.0,49.0,61.0,12.0,39.0,49.0,4.0,0.0,519.0,1827.0,0.0,0.06,29.8,29.96,8.7,23.0,9.4
2,2014-04-11,65.0,44.0,55.0,12.0,40.0,47.0,10.0,0.0,514.0,1824.0,0.0,0.06,28.89,29.98,9.0,24.0,10.4
3,2014-04-11,80.0,48.0,64.0,4.0,53.0,59.0,1.0,0.0,556.0,1853.0,0.0,0.0,29.21,29.92,5.3,14.0,9.5
4,2014-04-11,85.0,61.0,73.0,5.0,58.0,63.0,0.0,8.0,609.0,1855.0,0.0,0.0,29.27,29.97,7.0,17.0,8.1
5,2014-04-11,85.0,61.0,73.0,5.0,41.0,63.0,0.0,8.0,511.0,1821.0,0.0,0.0,29.27,29.99,9.3,22.0,8.1
6,2014-04-11,85.0,55.0,70.0,4.0,59.0,63.0,0.0,5.0,609.0,1855.0,0.0,0.0,29.44,29.96,12.1,17.0,12.6
7,2014-04-11,81.0,48.0,65.0,4.0,50.0,57.0,0.0,0.0,609.0,1855.0,0.0,0.0,28.53,29.89,6.9,13.0,10.8
8,2014-04-11,83.0,58.0,71.0,4.0,63.0,65.0,0.0,6.0,609.0,1855.0,0.0,0.0,29.65,29.89,8.4,17.0,8.6
9,2014-04-11,63.0,38.0,51.0,4.0,32.0,43.0,14.0,0.0,609.0,1855.0,0.0,0.0,29.17,29.93,0.5,35.0,4.7
10,2014-04-11,80.0,61.0,71.0,4.0,55.0,62.0,0.0,6.0,605.0,1852.0,0.0,0.0,30.21,30.22,4.9,14.0,6.8
11,2014-04-11,80.0,54.0,67.0,1.0,55.0,60.0,0.0,2.0,604.0,1852.0,0.0,0.0,30.19,30.23,4.1,14.0,4.7
12,2014-04-11,80.0,57.0,69.0,1.0,56.0,61.0,0.0,4.0,604.0,1852.0,0.0,0.0,30.19,30.23,4.2,13.0,4.6
13,2014-04-11,76.0,38.0,57.0,1.0,22.0,42.0,8.0,0.0,604.0,1852.0,0.0,0.0,24.15,29.84,1.6,18.0,5.8
14,2014-04-11,81.0,52.0,67.0,9.0,53.0,59.0,0.0,2.0,604.0,1859.0,0.0,0.0,28.53,29.88,7.4,13.0,9.9
15,2014-04-11,72.0,43.0,58.0,15.0,34.0,46.0,7.0,0.0,511.0,1824.0,0.0,0.0,29.56,29.94,3.5,27.0,6.2
16,2014-04-11,69.0,49.0,59.0,15.0,41.0,49.0,6.0,0.0,511.0,1824.0,0.0,0.03,29.84,29.94,7.2,22.0,9.1
17,2014-04-11,81.0,51.0,66.0,15.0,53.0,59.0,0.0,1.0,511.0,1824.0,0.0,0.0,29.26,29.96,3.3,14.0,6.4
18,2014-04-11,83.0,63.0,73.0,8.0,58.0,63.0,0.0,8.0,603.0,1854.0,0.0,0.0,29.41,29.92,16.2,17.0,16.5
19,2014-04-11,67.0,34.0,51.0,7.0,25.0,41.0,14.0,0.0,517.0,1828.0,0.0,0.0,29.24,29.98,4.1,27.0,7.5
20,2014-04-11,83.0,63.0,73.0,7.0,59.0,64.0,0.0,8.0,517.0,1828.0,0.0,0.0,29.21,29.92,11.3,16.0,11.7
1,2014-04-12,69.0,42.0,56.0,7.0,33.0,45.0,9.0,0.0,517.0,1828.0,0.0,0.02,29.94,30.13,4.5,27.0,5.8
2,2014-04-12,65.0,41.0,53.0,9.0,33.0,44.0,12.0,0.0,512.0,1825.0,0.0,0.04,29.01,30.14,9.8,28.0,10.6
3,2014-04-12,84.0,63.0,74.0,14.0,59.0,64.0,0.0,9.0,555.0,1854.0,0.0,0.0,29.0,29.73,18.9,17.0,19.3
4,2014-04-12,85.0,65.0,75.0,7.0,61.0,66.0,0.0,10.0,608.0,1856.0,0.0,0.0,29.19,29.89,8.7,17.0,9.9
5,2014-04-12,85.0,65.0,75.0,7.0,35.0,66.0,0.0,10.0,509.0,1822.0,0.0,0.0,29.19,30.14,7.7,28.0,9.9
6,2014-04-12,86.0,65.0,76.0,10.0,62.0,66.0,0.0,11.0,607.0,1856.0,0.0,0.0,29.36,29.88,16.2,17.0,16.5
7,2014-04-12,84.0,63.0,74.0,10.0,56.0,63.0,0.0,9.0,607.0,1856.0,0.0,0.0,28.32,29.68,23.0,17.0,23.1
8,2014-04-12,83.0,66.0,75.0,10.0,66.0,68.0,0.0,10.0,607.0,1856.0,0.0,0.0,29.58,29.68,10.8,16.0,10.8
9,2014-04-12,55.0,43.0,49.0,10.0,40.0,44.0,16.0,0.0,607.0,1856.0,0.0,0.15,29.01,29.79,8.6,8.0,9.8
10,2014-04-12,82.0,65.0,74.0,10.0,57.0,64.0,0.0,9.0,603.0,1852.0,0.0,0.0,30.16,30.18,5.6,11.0,6.6
11,2014-04-12,81.0,55.0,68.0,2.0,57.0,61.0,0.0,3.0,603.0,1852.0,0.0,0.0,30.15,30.19,3.9,11.0,4.5
12,2014-04-12,82.0,59.0,71.0,2.0,56.0,62.0,0.0,6.0,603.0,1852.0,0.0,0.0,30.14,30.19,3.9,11.0,4.0
13,2014-04-12,70.0,45.0,58.0,2.0,21.0,42.0,7.0,0.0,603.0,1852.0,0.0,0.0,23.99,29.61,4.7,23.0,10.7
14,2014-04-12,84.0,62.0,73.0,14.0,58.0,63.0,0.0,8.0,602.0,1860.0,0.0,0.0,28.33,29.7,19.2,17.0,19.5
15,2014-04-12,68.0,33.0,51.0,8.0,32.0,43.0,14.0,0.0,510.0,1825.0,0.0,0.0,29.71,30.12,3.8,29.0,4.9
16,2014-04-12,69.0,44.0,57.0,8.0,36.0,47.0,8.0,0.0,510.0,1825.0,0.0,0.06,29.96,30.09,5.5,29.0,6.8
17,2014-04-12,86.0,64.0,75.0,8.0,58.0,64.0,0.0,10.0,510.0,1825.0,0.0,0.0,29.07,29.78,13.9,18.0,14.0
18,2014-04-12,84.0,66.0,75.0,10.0,59.0,65.0,0.0,10.0,602.0,1855.0,0.0,0.0,29.31,29.83,20.3,18.0,20.5
19,2014-04-12,50.0,38.0,44.0,0.0,36.0,40.0,21.0,0.0,515.0,1829.0,0.0,0.53,29.07,29.85,5.5,5.0,7.3
20,2014-04-12,84.0,66.0,75.0,0.0,59.0,65.0,0.0,10.0,515.0,1829.0,0.0,0.0,29.12,29.83,14.0,17.0,14.4
1,2014-04-13,54.0,40.0,47.0,0.0,37.0,43.0,18.0,0.0,515.0,1829.0,0.0,0.01,30.02,30.17,5.4,6.0,5.8
2,2014-04-13,68.0,43.0,56.0,12.0,41.0,48.0,9.0,0.0,511.0,1826.0,0.0,0.06,29.05,30.13,9.0,21.0,11.6
3,2014-04-13,83.0,43.0,63.0,3.0,56.0,60.0,2.0,0.0,553.0,1855.0,0.0,0.31,28.92,29.6,10.8,19.0,21.9
4,2014-04-13,78.0,68.0,73.0,4.0,66.0,68.0,0.0,8.0,607.0,1857.0,0.0,0.31,29.05,29.74,5.2,16.0,6.8
5,2014-04-13,78.0,68.0,73.0,4.0,41.0,68.0,0.0,8.0,508.0,1823.0,0.0,0.31,29.05,30.16,13.0,18.0,6.8
6,2014-04-13,81.0,67.0,74.0,7.0,67.0,69.0,0.0,9.0,606.0,1856.0,0.0,0.31,29.21,29.74,8.9,17.0,9.3
7,2014-04-13,88.0,40.0,64.0,7.0,50.0,56.0,1.0,0.0,606.0,1856.0,0.0,0.0,28.3,29.59,6.2,20.0,24.6
8,2014-04-13,79.0,69.0,74.0,7.0,71.0,72.0,0.0,9.0,606.0,1856.0,0.0,0.0,29.42,29.59,8.8,17.0,9.1
9,2014-04-13,46.0,33.0,40.0,7.0,31.0,37.0,25.0,0.0,606.0,1856.0,0.0,0.0,29.11,29.87,13.3,35.0,13.4
10,2014-04-13,83.0,67.0,75.0,7.0,61.0,66.0,0.0,10.0,602.0,1853.0,0.0,0.0,30.1,30.11,7.7,11.0,7.9
11,2014-04-13,81.0,55.0,68.0,2.0,60.0,63.0,0.0,3.0,602.0,1853.0,0.0,0.0,30.09,30.12,6.0,11.0,6.1
12,2014-04-13,81.0,58.0,70.0,2.0,60.0,64.0,0.0,5.0,602.0,1853.0,0.0,0.0,30.09,30.13,5.0,12.0,5.2
13,2014-04-13,46.0,19.0,33.0,2.0,25.0,27.0,32.0,0.0,602.0,1853.0,0.0,0.14,24.19,30.0,13.1,1.0,14.0
14,2014-04-13,87.0,41.0,64.0,5.0,52.0,58.0,1.0,0.0,601.0,1901.0,0.0,0.05,28.3,29.59,4.6,21.0,24.7
15,2014-04-13,52.0,37.0,45.0,1.0,37.0,41.0,20.0,0.0,508.0,1826.0,0.0,0.05,29.8,30.16,3.7,6.0,5.0
16,2014-04-13,55.0,41.0,48.0,1.0,39.0,43.0,17.0,0.0,508.0,1826.0,0.0,0.02,30.05,30.14,4.0,4.0,4.4
17,2014-04-13,84.0,44.0,64.0,1.0,56.0,60.0,1.0,0.0,508.0,1826.0,0.0,0.17,28.97,29.64,8.8,19.0,13.8
18,2014-04-13,79.0,64.0,72.0,6.0,64.0,66.0,0.0,7.0,601.0,1855.0,0.0,0.37,29.18,29.69,14.4,18.0,16.9
19,2014-04-13,53.0,37.0,45.0,1.0,41.0,66.0,20.0,0.0,514.0,1830.0,0.0,1.49,28.91,29.7,7.2,4.0,10.4
20,2014-04-13,77.0,66.0,72.0,1.0,65.0,67.0,0.0,7.0,514.0,1830.0,0.0,0.41,29.0,29.69,9.7,18.0,10.3
1,2014-04-14,78.0,40.0,59.0,1.0,47.0,54.0,6.0,0.0,514.0,1830.0,0.0,0.0,29.78,29.93,13.2,21.0,13.3
2,2014-04-14,71.0,57.0,64.0,20.0,52.0,57.0,1.0,0.0,509.0,1828.0,0.0,0.0,28.87,29.94,21.2,21.0,21.7
3,2014-04-14,50.0,35.0,43.0,-18.0,30.0,38.0,22.0,0.0,552.0,1855.0,0.0,0.0,29.39,30.08,16.1,34.0,16.6
4,2014-04-14,73.0,43.0,58.0,-11.0,44.0,51.0,7.0,0.0,605.0,1857.0,0.0,1.34,29.35,29.99,8.3,35.0,9.7
5,2014-04-14,73.0,43.0,58.0,-11.0,52.0,51.0,7.0,0.0,506.0,1824.0,0.0,1.34,29.35,29.98,25.1,20.0,9.7
6,2014-04-14,73.0,42.0,58.0,-9.0,46.0,52.0,7.0,0.0,605.0,1857.0,0.0,1.14,29.5,29.97,16.3,36.0,18.4
7,2014-04-14,52.0,30.0,41.0,-9.0,23.0,35.0,24.0,0.0,605.0,1857.0,0.0,1.14,28.77,30.13,18.3,36.0,18.7
8,2014-04-14,76.0,46.0,61.0,-9.0,51.0,55.0,4.0,0.0,605.0,1857.0,0.0,0.24,29.58,30.13,10.5,35.0,13.1
9,2014-04-14,38.0,26.0,32.0,-9.0,12.0,26.0,33.0,0.0,605.0,1857.0,0.0,0.0,29.29,30.05,17.5,34.0,18.4
10,2014-04-14,85.0,70.0,78.0,-9.0,65.0,70.0,0.0,13.0,601.0,1853.0,0.0,0.0,29.93,29.94,8.2,15.0,9.7
11,2014-04-14,85.0,63.0,74.0,8.0,66.0,69.0,0.0,9.0,601.0,1854.0,0.0,0.0,29.93,29.94,8.1,15.0,8.9
12,2014-04-14,83.0,66.0,75.0,8.0,66.0,69.0,0.0,10.0,601.0,1854.0,0.0,0.02,29.93,29.95,7.5,15.0,8.2
13,2014-04-14,37.0,17.0,27.0,8.0,16.0,23.0,38.0,0.0,601.0,1854.0,0.0,0.02,24.36,30.35,0.9,20.0,7.2
14,2014-04-14,53.0,35.0,44.0,-15.0,24.0,36.0,21.0,0.0,560.0,1902.0,0.0,0.02,28.76,30.11,22.1,35.0,22.5
15,2014-04-14,79.0,38.0,59.0,15.0,46.0,52.0,6.0,0.0,506.0,1827.0,0.0,0.0,29.54,29.89,10.4,20.0,11.0
16,2014-04-14,79.0,40.0,60.0,15.0,49.0,55.0,5.0,0.0,506.0,1827.0,0.0,0.0,29.83,29.91,15.2,21.0,15.5
17,2014-04-14,51.0,31.0,41.0,15.0,29.0,38.0,24.0,0.0,506.0,1827.0,0.0,0.01,29.46,30.11,9.3,35.0,9.5
18,2014-04-14,64.0,43.0,54.0,-12.0,35.0,43.0,11.0,0.0,559.0,1856.0,0.0,0.0,29.59,30.05,17.8,34.0,18.1
19,2014-04-14,39.0,28.0,34.0,-11.0,29.0,33.0,31.0,0.0,512.0,1831.0,0.3,0.19,29.1,29.81,14.6,34.0,15.2
20,2014-04-14,72.0,41.0,34.0,-11.0,36.0,44.0,31.0,0.0,512.0,1831.0,0.0,0.0,29.37,30.03,18.3,34.0,18.6
1,2014-04-15,68.0,40.0,54.0,-11.0,54.0,56.0,11.0,0.0,512.0,1831.0,0.0,0.44,29.57,29.72,11.7,21.0,15.2
2,2014-04-15,60.0,33.0,47.0,2.0,52.0,53.0,18.0,0.0,507.0,1829.0,0.0,1.16,28.64,29.71,16.0,22.0,20.3
3,2014-04-15,63.0,30.0,47.0,-14.0,25.0,39.0,18.0,0.0,551.0,1856.0,0.0,0.0,29.41,30.15,4.2,17.0,5.6
4,2014-04-15,65.0,39.0,52.0,-17.0,27.0,42.0,13.0,0.0,604.0,1858.0,0.0,0.0,29.53,30.24,1.0,6.0,3.8
5,2014-04-15,65.0,39.0,52.0,-17.0,54.0,42.0,13.0,0.0,504.0,1826.0,0.0,0.0,29.53,29.74,21.8,19.0,3.8
6,2014-04-15,63.0,34.0,49.0,-18.0,30.0,42.0,16.0,0.0,604.0,1857.0,0.0,0.0,29.7,30.23,5.4,1.0,7.1
7,2014-04-15,65.0,27.0,46.0,-18.0,16.0,37.0,19.0,0.0,604.0,1857.0,0.0,0.0,28.74,30.15,8.0,20.0,10.0
8,2014-04-15,63.0,42.0,53.0,-18.0,34.0,44.0,12.0,0.0,604.0,1857.0,0.0,0.0,29.88,30.15,4.4,2.0,4.9
9,2014-04-15,37.0,18.0,28.0,-18.0,7.0,23.0,37.0,0.0,604.0,1857.0,0.0,0.0,29.34,30.13,1.9,31.0,8.0
10,2014-04-15,81.0,53.0,67.0,-18.0,62.0,65.0,0.0,2.0,600.0,1854.0,0.0,0.16,29.8,29.84,5.7,24.0,12.7
11,2014-04-15,77.0,49.0,63.0,-4.0,62.0,63.0,2.0,0.0,560.0,1854.0,0.0,1.61,29.78,29.84,5.7,25.0,9.8
12,2014-04-15,80.0,52.0,66.0,-4.0,61.0,64.0,0.0,1.0,560.0,1854.0,0.0,0.29,29.79,29.85,5.0,25.0,10.4
13,2014-04-15,63.0,30.0,47.0,-4.0,15.0,35.0,18.0,0.0,560.0,1854.0,0.0,0.0,24.06,29.84,6.5,23.0,8.6
14,2014-04-15,65.0,27.0,46.0,-14.0,17.0,37.0,19.0,0.0,558.0,1902.0,0.0,0.0,28.74,30.15,4.9,19.0,7.7
15,2014-04-15,64.0,33.0,49.0,5.0,54.0,55.0,16.0,0.0,505.0,1828.0,0.0,0.7,29.31,29.67,9.0,19.0,13.7
16,2014-04-15,69.0,41.0,55.0,5.0,55.0,57.0,10.0,0.0,505.0,1828.0,0.0,0.64,29.62,29.7,16.3,20.0,19.3
17,2014-04-15,65.0,27.0,46.0,5.0,24.0,39.0,19.0,0.0,505.0,1828.0,0.0,0.0,29.47,30.17,2.3,17.0,4.4
18,2014-04-15,64.0,37.0,51.0,-15.0,24.0,41.0,14.0,0.0,558.0,1857.0,0.0,0.0,29.68,30.21,1.6,22.0,5.8
19,2014-04-15,35.0,23.0,29.0,-16.0,17.0,25.0,36.0,0.0,510.0,1833.0,0.0,0.0,29.39,30.13,1.6,34.0,8.1
20,2014-04-15,65.0,33.0,49.0,-16.0,25.0,41.0,16.0,0.0,510.0,1833.0,0.0,0.0,29.47,30.2,1.7,30.0,5.6
1,2014-04-16,41.0,28.0,35.0,-16.0,17.0,29.0,30.0,0.0,510.0,1833.0,0.0,0.32,30.04,30.3,11.6,33.0,12.7
2,2014-04-16,39.0,25.0,32.0,-13.0,18.0,27.0,33.0,0.0,506.0,1830.0,0.6,0.26,29.08,30.28,12.5,33.0,13.6
3,2014-04-16,66.0,46.0,56.0,-5.0,32.0,45.0,9.0,0.0,549.0,1857.0,0.0,0.0,29.27,30.0,17.7,17.0,18.0
4,2014-04-16,73.0,40.0,57.0,-12.0,40.0,49.0,8.0,0.0,603.0,1859.0,0.0,0.0,29.34,30.06,5.9,16.0,6.5
5,2014-04-16,73.0,40.0,57.0,-12.0,21.0,49.0,8.0,0.0,503.0,1827.0,0.0,0.0,29.34,30.28,14.0,32.0,6.5
6,2014-04-16,72.0,32.0,52.0,-15.0,42.0,48.0,13.0,0.0,603.0,1858.0,0.0,0.0,29.5,30.05,10.1,16.0,10.6
7,2014-04-16,70.0,46.0,58.0,-15.0,27.0,44.0,7.0,0.0,603.0,1858.0,0.0,0.0,28.56,29.95,22.9,17.0,23.4
8,2014-04-16,72.0,39.0,56.0,-15.0,46.0,51.0,9.0,0.0,603.0,1858.0,0.0,0.0,29.71,29.95,5.0,15.0,5.0
9,2014-04-16,37.0,30.0,34.0,-15.0,26.0,31.0,31.0,0.0,603.0,1858.0,0.0,0.67,29.19,29.98,8.0,7.0,11.3
10,2014-04-16,64.0,48.0,56.0,-15.0,46.0,52.0,9.0,0.0,559.0,1855.0,0.0,0.0,30.12,30.17,16.1,2.0,18.0
11,2014-04-16,62.0,43.0,53.0,-14.0,46.0,50.0,12.0,0.0,559.0,1855.0,0.0,0.0,30.13,30.19,12.5,3.0,13.7
12,2014-04-16,64.0,48.0,56.0,-14.0,46.0,51.0,9.0,0.0,559.0,1855.0,0.0,0.0,30.11,30.18,11.8,3.0,13.3
13,2014-04-16,53.0,31.0,42.0,-14.0,22.0,35.0,23.0,0.0,559.0,1855.0,0.0,0.0,24.15,29.87,3.4,5.0,9.3
14,2014-04-16,70.0,45.0,58.0,-2.0,29.0,44.0,7.0,0.0,557.0,1903.0,0.0,0.0,28.57,29.95,20.0,17.0,20.5
15,2014-04-16,39.0,25.0,32.0,-13.0,17.0,27.0,33.0,0.0,503.0,1830.0,0.2,0.22,29.82,30.3,13.4,32.0,14.2
16,2014-04-16,43.0,29.0,36.0,-13.0,20.0,30.0,29.0,0.0,503.0,1830.0,0.2,0.3,30.06,30.26,14.2,32.0,14.9
17,2014-04-16,68.0,45.0,57.0,-13.0,31.0,45.0,8.0,0.0,503.0,1830.0,0.0,0.0,29.34,30.04,12.5,18.0,12.7
18,2014-04-16,69.0,45.0,57.0,-10.0,34.0,46.0,8.0,0.0,557.0,1857.0,0.0,0.0,29.51,30.05,16.3,16.0,16.7
19,2014-04-16,45.0,24.0,35.0,-10.0,25.0,33.0,30.0,0.0,509.0,1834.0,0.0,0.0,29.46,30.23,15.3,15.0,15.6
20,2014-04-16,69.0,43.0,56.0,-10.0,36.0,46.0,9.0,0.0,509.0,1834.0,0.0,0.0,29.31,30.04,11.2,15.0,11.6
1,2014-04-17,41.0,26.0,34.0,-10.0,19.0,28.0,31.0,0.0,509.0,1834.0,0.0,0.0,30.59,30.77,8.9,5.0,9.5
2,2014-04-17,42.0,24.0,33.0,-12.0,19.0,28.0,32.0,0.0,504.0,1831.0,0.0,0.0,29.56,30.71,8.3,7.0,9.1
3,2014-04-17,63.0,40.0,52.0,-9.0,40.0,46.0,13.0,0.0,548.0,1858.0,0.0,0.0,29.47,30.19,4.3,35.0,6.5
4,2014-04-17,67.0,56.0,62.0,-8.0,55.0,58.0,3.0,0.0,602.0,1859.0,0.0,0.06,29.39,30.08,3.0,12.0,3.6
5,2014-04-17,67.0,56.0,62.0,-8.0,22.0,58.0,3.0,0.0,501.0,1828.0,0.0,0.06,29.39,30.74,12.2,5.0,3.6
6,2014-04-17,68.0,53.0,61.0,-7.0,56.0,57.0,4.0,0.0,602.0,1859.0,0.0,0.07,29.55,30.07,4.0,10.0,5.4
7,2014-04-17,59.0,49.0,54.0,-7.0,36.0,45.0,11.0,0.0,602.0,1859.0,0.0,0.07,28.81,30.17,5.1,5.0,8.6
8,2014-04-17,69.0,56.0,63.0,-7.0,58.0,60.0,2.0,0.0,602.0,1859.0,0.0,0.01,29.71,30.17,3.5,11.0,3.8
9,2014-04-17,43.0,29.0,36.0,-7.0,26.0,31.0,29.0,0.0,602.0,1859.0,0.0,0.01,29.49,30.25,8.3,33.0,9.1
10,2014-04-17,71.0,62.0,67.0,-7.0,59.0,62.0,0.0,2.0,558.0,1855.0,0.0,0.01,30.22,30.24,18.4,4.0,18.5
11,2014-04-17,68.0,59.0,64.0,-3.0,59.0,61.0,1.0,0.0,558.0,1856.0,0.0,0.03,30.22,30.26,16.5,5.0,16.7
12,2014-04-17,71.0,62.0,67.0,-3.0,59.0,62.0,0.0,2.0,558.0,1856.0,0.0,0.01,30.21,30.25,15.6,5.0,15.8
13,2014-04-17,59.0,31.0,45.0,-3.0,28.0,39.0,20.0,0.0,558.0,1856.0,0.0,0.0,24.23,30.01,11.3,17.0,12.7
14,2014-04-17,61.0,47.0,54.0,-6.0,39.0,47.0,11.0,0.0,556.0,1904.0,0.0,0.0,28.79,30.16,5.6,6.0,8.4
15,2014-04-17,46.0,18.0,32.0,-13.0,15.0,27.0,33.0,0.0,501.0,1831.0,0.0,0.0,30.35,30.75,3.3,10.0,4.4
16,2014-04-17,41.0,27.0,34.0,-13.0,21.0,30.0,31.0,0.0,501.0,1831.0,0.0,0.0,30.61,30.73,8.3,5.0,8.8
17,2014-04-17,65.0,41.0,53.0,-13.0,39.0,47.0,12.0,0.0,501.0,1831.0,0.0,0.0,29.54,30.22,3.9,1.0,4.6
18,2014-04-17,64.0,51.0,58.0,-9.0,48.0,53.0,7.0,0.0,556.0,1858.0,0.0,0.04,29.62,30.12,7.0,11.0,8.8
19,2014-04-17,56.0,39.0,48.0,2.0,34.0,41.0,17.0,0.0,507.0,1835.0,0.0,0.0,29.44,30.2,5.6,20.0,10.7
20,2014-04-17,65.0,47.0,56.0,2.0,49.0,53.0,9.0,0.0,507.0,1835.0,0.0,0.0,29.41,30.12,4.2,9.0,6.2
1,2014-04-18,45.0,25.0,35.0,2.0,27.0,33.0,30.0,0.0,507.0,1835.0,0.0,0.0,30.34,30.47,4.3,7.0,5.6
