date,store_nbr,station_nbr,item_nbr,units
2013-11-29,29,3,45,37
2013-11-29,30,19,16,10
2013-11-29,30,19,44,29
2013-11-29,31,17,9,41
2013-11-29,31,17,45,58
2013-11-29,32,13,9,38
2013-11-29,32,13,19,2
2013-11-29,32,13,45,37
2013-11-29,33,3,9,56
2013-11-29,33,3,44,53
2013-11-29,34,17,9,26
2013-11-29,34,17,45,59
2013-11-29,34,17,52,2
2013-11-29,35,5,16,10
2013-11-29,35,5,66,13
2013-11-29,36,18,9,5
2013-11-29,36,18,30,2
2013-11-29,36,18,44,35
2013-11-29,37,13,5,3
2013-11-29,37,13,38,2
2013-11-29,37,13,45,28
2013-11-29,37,13,53,1
2013-11-29,38,14,9,20
2013-11-29,38,14,45,50
2013-11-29,38,14,98,1
2013-11-29,39,8,9,5
2013-11-29,39,8,36,13
2013-11-29,40,13,5,13
2013-11-29,40,13,45,28
2013-11-29,40,13,51,1
2013-11-29,41,12,16,11
2013-11-29,41,12,68,15
2013-11-29,42,14,5,10
2013-11-29,42,14,45,19
2013-11-29,44,12,5,15
2013-11-29,44,12,68,23
2013-11-30,2,14,5,45
2013-11-30,2,14,11,5
2013-11-30,2,14,44,126
2013-11-30,3,7,5,56
2013-11-30,3,7,45,51
2013-11-30,3,7,109,4
2013-11-30,4,9,9,75
2013-11-30,4,9,27,11
2013-11-30,4,9,101,1
2013-11-30,5,12,16,28
2013-11-30,5,12,20,1
2013-11-30,5,12,32,2
2013-11-30,5,12,37,6
2013-11-30,6,14,9,18
2013-11-30,6,14,45,43
2013-11-30,6,14,107,2
2013-11-30,7,6,5,50
2013-11-30,7,6,23,32
2013-11-30,7,6,95,35
2013-11-30,8,4,5,55
2013-11-30,8,4,23,7
2013-11-30,9,17,5,28
2013-11-30,9,17,45,56
2013-11-30,10,12,5,52
2013-11-30,10,12,21,5
2013-11-30,10,12,37,11
2013-11-30,11,10,9,20
2013-11-30,11,10,68,25
2013-11-30,12,11,16,30
2013-11-30,12,11,37,8
2013-11-30,13,6,5,92
2013-11-30,13,6,36,38
2013-11-30,15,13,5,26
2013-11-30,15,13,15,6
2013-11-30,15,13,45,92
2013-11-30,15,13,49,1
2013-11-30,17,20,9,157
2013-11-30,17,20,37,38
2013-11-30,18,17,5,12
2013-11-30,18,17,37,16
2013-11-30,20,7,5,24
2013-11-30,20,7,41,22
2013-11-30,21,3,5,14
2013-11-30,21,3,44,47
2013-11-30,21,3,109,7
2013-11-30,22,10,9,21
2013-11-30,22,10,68,19
2013-11-30,22,10,104,2
2013-11-30,23,17,5,15
2013-11-30,23,17,29,1
2013-11-30,23,17,45,25
2013-11-30,24,9,6,2
2013-11-30,24,9,43,47
2013-11-30,25,13,9,97
2013-11-30,25,13,12,1
2013-11-30,25,13,45,71
2013-11-30,26,17,5,9
2013-11-30,26,17,45,42
2013-11-30,27,10,9,24
2013-11-30,27,10,21,1
2013-11-30,27,10,68,27
2013-11-30,28,7,5,25
2013-11-30,28,7,45,36
2013-11-30,29,3,8,19
2013-11-30,29,3,41,14
2013-11-30,29,3,45,45
2013-11-30,30,19,16,14
2013-11-30,30,19,44,90
2013-11-30,31,17,9,31
2013-11-30,31,17,45,63
2013-11-30,32,13,9,65
2013-11-30,32,13,19,2
2013-11-30,32,13,45,46
2013-11-30,33,3,9,95
2013-11-30,33,3,44,233
2013-11-30,34,17,9,37
2013-11-30,34,17,31,2
2013-11-30,34,17,45,56
2013-11-30,34,17,52,4
2013-11-30,35,5,16,33
2013-11-30,35,5,66,28
2013-11-30,36,18,9,33
2013-11-30,36,18,44,37
2013-11-30,37,13,5,30
2013-11-30,37,13,38,5
2013-11-30,37,13,45,39
2013-11-30,37,13,53,1
2013-11-30,38,14,9,50
2013-11-30,38,14,45,86
2013-11-30,39,8,9,1
2013-11-30,39,8,36,9
2013-11-30,40,13,5,42
2013-11-30,40,13,15,2
2013-11-30,40,13,45,81
2013-11-30,40,13,51,2
2013-11-30,41,12,16,22
2013-11-30,41,12,68,24
2013-11-30,41,12,108,3
2013-11-30,42,14,5,13
2013-11-30,42,14,45,42
2013-11-30,43,11,16,21
2013-11-30,43,11,37,16
2013-11-30,44,12,5,24
2013-11-30,44,12,68,20
2013-12-01,1,1,9,20
2013-12-01,1,1,28,6
2013-12-01,1,1,40,6
2013-12-01,1,1,47,20
2013-12-01,1,1,51,6
2013-12-01,1,1,99,9
2013-12-01,2,14,5,163
2013-12-01,2,14,11,1
2013-12-01,2,14,44,254
2013-12-01,3,7,5,97
2013-12-01,3,7,45,95
2013-12-01,3,7,109,2
2013-12-01,4,9,9,97
2013-12-01,4,9,27,15
2013-12-01,5,12,16,30
2013-12-01,5,12,37,14
2013-12-01,6,14,9,92
2013-12-01,6,14,45,95
2013-12-01,6,14,107,4
2013-12-01,7,6,5,69
2013-12-01,7,6,23,41
2013-12-01,7,6,95,57
2013-12-01,8,4,5,189
2013-12-01,8,4,23,10
2013-12-01,9,17,5,57
2013-12-01,9,17,45,86
2013-12-01,10,12,5,83
2013-12-01,10,12,37,27
2013-12-01,11,10,9,39
2013-12-01,11,10,68,37
2013-12-01,12,11,16,45
2013-12-01,12,11,37,33
2013-12-01,13,6,5,163
2013-12-01,13,6,36,74
2013-12-01,14,16,9,2
2013-12-01,14,16,25,20
2013-12-01,15,13,5,129
2013-12-01,15,13,15,7
2013-12-01,15,13,45,104
2013-12-01,16,2,16,36
2013-12-01,16,2,25,214
2013-12-01,16,2,50,1
2013-12-01,16,2,64,4
2013-12-01,17,20,9,225
2013-12-01,17,20,37,71
2013-12-01,17,20,71,2
2013-12-01,18,17,5,23
2013-12-01,18,17,37,29
2013-12-01,19,15,15,6
2013-12-01,19,15,16,27
2013-12-01,19,15,83,22
2013-12-01,20,7,5,90
2013-12-01,20,7,18,1
2013-12-01,20,7,41,45
2013-12-01,21,3,5,151
2013-12-01,21,3,44,122
2013-12-01,21,3,91,1
2013-12-01,21,3,109,14
2013-12-01,22,10,9,80
2013-12-01,22,10,68,26
2013-12-01,23,17,5,36
2013-12-01,23,17,29,1
2013-12-01,23,17,45,47
2013-12-01,24,9,6,48
2013-12-01,24,9,43,70
2013-12-01,24,9,60,2
2013-12-01,25,13,9,83
2013-12-01,25,13,45,100
2013-12-01,26,17,5,44
2013-12-01,26,17,45,63
2013-12-01,27,10,9,19
2013-12-01,27,10,21,3
2013-12-01,27,10,68,17
2013-12-01,28,7,5,23
2013-12-01,28,7,45,69
2013-12-01,29,3,8,69
2013-12-01,29,3,41,40
2013-12-01,29,3,45,91
2013-12-01,30,19,16,16
2013-12-01,30,19,44,118
2013-12-01,30,19,49,1
2013-12-01,30,19,65,1
2013-12-01,31,17,9,108
2013-12-01,31,17,45,120
2013-12-01,32,13,9,88
2013-12-01,32,13,45,62
2013-12-01,33,3,9,147
2013-12-01,33,3,44,325
2013-12-01,34,17,9,119
2013-12-01,34,17,45,131
2013-12-01,34,17,52,4
2013-12-01,35,5,16,23
2013-12-01,35,5,66,23
2013-12-01,36,18,9,40
2013-12-01,36,18,44,66
2013-12-01,37,13,5,45
2013-12-01,37,13,15,1
2013-12-01,37,13,38,6
2013-12-01,37,13,45,41
2013-12-01,38,14,9,114
2013-12-01,38,14,45,120
2013-12-01,38,14,98,6
2013-12-01,39,8,36,6
2013-12-01,40,13,5,62
2013-12-01,40,13,15,3
2013-12-01,40,13,45,79
2013-12-01,41,12,16,35
2013-12-01,41,12,68,21
2013-12-01,41,12,108,5
2013-12-01,42,14,5,55
2013-12-01,42,14,45,87
2013-12-01,43,11,16,52
2013-12-01,43,11,37,13
2013-12-01,44,12,5,44
2013-12-01,44,12,68,50
2013-12-01,45,16,9,19
2013-12-01,45,16,26,6
2013-12-01,45,16,50,3
2013-12-02,1,1,9,30
2013-12-02,1,1,28,2
2013-12-02,1,1,40,1
2013-12-02,1,1,47,4
2013-12-02,1,1,51,6
2013-12-02,1,1,99,3
2013-12-02,2,14,5,61
2013-12-02,2,14,11,2
2013-12-02,2,14,44,141
2013-12-02,3,7,5,51
2013-12-02,3,7,45,82
2013-12-02,3,7,109,12
2013-12-02,4,9,9,69
2013-12-02,4,9,27,12
2013-12-02,4,9,96,14
2013-12-02,5,12,16,33
2013-12-02,5,12,20,6
2013-12-02,5,12,37,30
2013-12-02,6,14,9,86
2013-12-02,6,14,45,66
2013-12-02,6,14,107,4
2013-12-02,7,6,5,61
2013-12-02,7,6,23,33
2013-12-02,7,6,95,48
2013-12-02,8,4,5,82
2013-12-02,8,4,23,10
2013-12-02,8,4,59,2
2013-12-02,8,4,100,2
2013-12-02,9,17,5,42
2013-12-02,9,17,45,90
2013-12-02,10,12,5,52
2013-12-02,10,12,21,2
2013-12-02,10,12,37,16
2013-12-02,11,10,9,24
2013-12-02,11,10,68,17
2013-12-02,12,11,16,36
2013-12-02,12,11,37,24
2013-12-02,13,6,5,55
2013-12-02,13,6,36,68
2013-12-02,14,16,9,5
2013-12-02,14,16,25,15
2013-12-02,15,13,5,38
2013-12-02,15,13,15,11
2013-12-02,15,13,17,4
2013-12-02,15,13,45,76
2013-12-02,15,13,49,3
2013-12-02,16,2,16,21
2013-12-02,16,2,25,204
2013-12-02,16,2,50,1
2013-12-02,16,2,64,2
2013-12-02,17,20,9,172
2013-12-02,17,20,37,72
2013-12-02,17,20,71,1
2013-12-02,18,17,5,5
2013-12-02,18,17,37,13
2013-12-02,19,15,15,2
2013-12-02,19,15,16,18
2013-12-02,19,15,75,3
2013-12-02,19,15,83,7
2013-12-02,20,7,5,84
2013-12-02,20,7,18,3
2013-12-02,20,7,41,28
2013-12-02,21,3,5,68
2013-12-02,21,3,44,84
2013-12-02,21,3,91,2
2013-12-02,21,3,109,19
2013-12-02,22,10,9,23
2013-12-02,22,10,54,1
2013-12-02,22,10,68,35
2013-12-02,23,17,5,23
2013-12-02,23,17,29,3
2013-12-02,23,17,45,44
2013-12-02,24,9,6,27
2013-12-02,24,9,43,54
2013-12-02,24,9,97,3
2013-12-02,25,13,9,87
2013-12-02,25,13,45,78
2013-12-02,25,13,50,1
2013-12-02,26,17,5,40
2013-12-02,26,17,45,65
2013-12-02,27,10,9,23
2013-12-02,27,10,68,19
2013-12-02,28,7,5,53
2013-12-02,28,7,35,1
2013-12-02,28,7,45,70
2013-12-02,29,3,8,77
2013-12-02,29,3,41,24
2013-12-02,29,3,45,64
2013-12-02,30,19,16,44
2013-12-02,30,19,44,165
2013-12-02,30,19,49,2
2013-12-02,30,19,65,3
2013-12-02,31,17,9,40
2013-12-02,31,17,45,88
2013-12-02,31,17,98,1
2013-12-02,32,13,9,73
2013-12-02,32,13,19,1
2013-12-02,32,13,45,39
2013-12-02,33,3,9,150
2013-12-02,33,3,44,224
2013-12-02,34,17,9,82
2013-12-02,34,17,45,89
2013-12-02,34,17,52,5
2013-12-02,35,5,16,20
2013-12-02,35,5,66,30
2013-12-02,36,18,9,33
2013-12-02,36,18,44,88
2013-12-02,37,13,5,43
2013-12-02,37,13,15,9
2013-12-02,37,13,38,5
2013-12-02,37,13,45,37
2013-12-02,38,14,9,88
2013-12-02,38,14,45,98
2013-12-02,38,14,98,3
2013-12-02,39,8,9,19
2013-12-02,39,8,36,11
2013-12-02,40,13,5,76
2013-12-02,40,13,15,3
2013-12-02,40,13,45,64
2013-12-02,40,13,51,1
2013-12-02,41,12,16,18
2013-12-02,41,12,68,36
2013-12-02,41,12,108,10
2013-12-02,42,14,5,51
2013-12-02,42,14,45,50
2013-12-02,43,11,16,58
2013-12-02,43,11,37,12
2013-12-02,43,11,73,3
2013-12-02,44,12,5,52
2013-12-02,44,12,68,59
2013-12-02,45,16,9,3
2013-12-02,45,16,26,2
2013-12-03,1,1,9,19
2013-12-03,1,1,28,5
2013-12-03,1,1,40,2
2013-12-03,1,1,47,5
2013-12-03,1,1,51,1
2013-12-03,1,1,99,3
2013-12-03,3,7,5,73
2013-12-03,3,7,45,85
2013-12-03,3,7,109,10
2013-12-03,4,9,9,91
2013-12-03,4,9,27,10
2013-12-03,4,9,96,15
2013-12-03,4,9,97,5
2013-12-03,5,12,16,23
2013-12-03,5,12,20,5
2013-12-03,5,12,37,18
2013-12-03,7,6,5,54
2013-12-03,7,6,23,24
2013-12-03,7,6,95,27
2013-12-03,8,4,5,39
2013-12-03,8,4,23,9
2013-12-03,8,4,100,1
2013-12-03,9,17,5,52
2013-12-03,9,17,45,111
2013-12-03,10,12,5,33
2013-12-03,10,12,21,1
2013-12-03,10,12,37,13
2013-12-03,11,10,9,30
2013-12-03,11,10,68,31
2013-12-03,12,11,16,41
2013-12-03,12,11,37,15
2013-12-03,13,6,5,34
2013-12-03,13,6,36,38
2013-12-03,13,6,104,1
2013-12-03,14,16,15,1
2013-12-03,14,16,25,10
2013-12-03,15,13,5,72
2013-12-03,15,13,15,55
2013-12-03,15,13,45,99
2013-12-03,15,13,49,4
2013-12-03,16,2,16,34
2013-12-03,16,2,25,164
2013-12-03,16,2,39,1
2013-12-03,16,2,50,2
2013-12-03,16,2,64,1
2013-12-03,17,20,9,140
2013-12-03,17,20,37,87
2013-12-03,18,17,5,22
2013-12-03,18,17,37,25
2013-12-03,19,15,15,2
2013-12-03,19,15,16,13
2013-12-03,19,15,83,8
2013-12-03,20,7,5,185
2013-12-03,20,7,18,1
2013-12-03,20,7,41,37
2013-12-03,22,10,9,5
2013-12-03,22,10,68,20
2013-12-03,23,17,5,75
2013-12-03,23,17,45,74
2013-12-03,24,9,6,11
2013-12-03,24,9,43,77
2013-12-03,24,9,60,1
2013-12-03,24,9,97,9
2013-12-03,25,13,9,140
2013-12-03,25,13,45,93
2013-12-03,25,13,50,6
2013-12-03,26,17,5,70
2013-12-03,26,17,45,78
2013-12-03,27,10,9,31
2013-12-03,27,10,68,12
2013-12-03,28,7,5,38
2013-12-03,28,7,45,83
2013-12-03,30,19,16,42
2013-12-03,30,19,44,121
2013-12-03,30,19,49,1
2013-12-03,31,17,9,67
2013-12-03,31,17,45,155
2013-12-03,31,17,98,7
2013-12-03,31,17,104,1
2013-12-03,32,13,9,97
2013-12-03,32,13,19,4
2013-12-03,32,13,45,57
2013-12-03,32,13,51,26
2013-12-03,34,17,9,64
2013-12-03,34,17,31,2
2013-12-03,34,17,45,137
2013-12-03,34,17,52,1
2013-12-03,35,5,16,15
2013-12-03,35,5,50,1
2013-12-03,35,5,66,20
2013-12-03,36,18,9,46
2013-12-03,36,18,30,1
2013-12-03,36,18,44,40
2013-12-03,37,13,5,53
2013-12-03,37,13,15,61
2013-12-03,37,13,38,4
2013-12-03,37,13,45,41
2013-12-03,39,8,9,7
2013-12-03,39,8,36,5
2013-12-03,40,13,5,66
2013-12-03,40,13,15,23
2013-12-03,40,13,45,70
2013-12-03,40,13,51,3
2013-12-03,40,13,106,1
2013-12-03,41,12,16,47
2013-12-03,41,12,68,24
2013-12-03,41,12,108,4
2013-12-03,43,11,16,61
2013-12-03,43,11,37,16
2013-12-03,43,11,73,1
2013-12-03,44,12,5,25
2013-12-03,44,12,68,51
2013-12-03,45,16,26,3
2013-12-04,1,1,9,29
2013-12-04,1,1,28,2
2013-12-04,1,1,40,4
2013-12-04,1,1,51,7
2013-12-04,3,7,5,100
2013-12-04,3,7,45,188
2013-12-04,3,7,109,13
2013-12-04,4,9,9,81
2013-12-04,4,9,27,15
2013-12-04,4,9,96,28
2013-12-04,4,9,97,15
2013-12-04,5,12,16,39
2013-12-04,5,12,32,2
2013-12-04,5,12,37,15
2013-12-04,5,12,105,1
2013-12-04,7,6,5,93
2013-12-04,7,6,23,26
2013-12-04,7,6,95,46
2013-12-04,8,4,5,42
2013-12-04,8,4,23,15
2013-12-04,8,4,100,1
2013-12-04,9,17,5,96
2013-12-04,9,17,10,4
2013-12-04,9,17,45,182
2013-12-04,10,12,5,33
2013-12-04,10,12,21,1
2013-12-04,10,12,37,19
2013-12-04,11,10,9,23
2013-12-04,11,10,68,34
2013-12-04,12,11,16,37
2013-12-04,12,11,37,22
2013-12-04,12,11,79,1
2013-12-04,13,6,5,55
2013-12-04,13,6,36,44
2013-12-04,14,16,25,10
2013-12-04,14,16,50,3
2013-12-04,15,13,5,46
2013-12-04,15,13,15,35
2013-12-04,15,13,17,2
2013-12-04,15,13,45,51
2013-12-04,15,13,49,6
2013-12-04,16,2,16,38
2013-12-04,16,2,25,168
2013-12-04,16,2,50,1
2013-12-04,16,2,64,2
2013-12-04,17,20,9,123
2013-12-04,17,20,37,92
2013-12-04,18,17,5,76
2013-12-04,18,17,37,26
2013-12-04,18,17,72,2
2013-12-04,19,15,16,12
2013-12-04,19,15,83,3
2013-12-04,20,7,5,208
2013-12-04,20,7,18,3
2013-12-04,20,7,41,40
2013-12-04,22,10,9,11
2013-12-04,22,10,54,1
2013-12-04,22,10,68,24
2013-12-04,23,17,5,92
2013-12-04,23,17,29,1
2013-12-04,23,17,45,109
2013-12-04,24,9,6,65
2013-12-04,24,9,43,62
2013-12-04,24,9,97,158
2013-12-04,25,13,9,68
2013-12-04,25,13,45,62
2013-12-04,25,13,50,10
2013-12-04,26,17,5,121
2013-12-04,26,17,45,225
2013-12-04,27,10,9,37
2013-12-04,27,10,21,1
2013-12-04,27,10,68,11
2013-12-04,27,10,80,1
2013-12-04,28,7,5,92
2013-12-04,28,7,35,9
2013-12-04,28,7,45,181
2013-12-04,30,19,16,27
2013-12-04,30,19,44,100
2013-12-04,30,19,49,1
2013-12-04,31,17,9,187
2013-12-04,31,17,45,392
2013-12-04,31,17,98,5
2013-12-04,32,13,9,28
2013-12-04,32,13,45,19
2013-12-04,32,13,51,4
2013-12-04,34,17,9,167
2013-12-04,34,17,31,4
2013-12-04,34,17,45,197
2013-12-04,34,17,52,7
2013-12-04,35,5,16,19
2013-12-04,35,5,50,1
2013-12-04,35,5,66,14
2013-12-04,36,18,9,46
2013-12-04,36,18,30,1
2013-12-04,36,18,44,70
2013-12-04,37,13,5,21
2013-12-04,37,13,15,50
2013-12-04,37,13,45,18
2013-12-04,37,13,53,2
2013-12-04,39,8,9,1
2013-12-04,39,8,36,13
2013-12-04,40,13,5,47
2013-12-04,40,13,15,69
2013-12-04,40,13,45,33
2013-12-04,40,13,51,3
2013-12-04,41,12,16,28
2013-12-04,41,12,68,26
2013-12-04,41,12,108,6
2013-12-04,43,11,16,29
2013-12-04,43,11,37,5
2013-12-04,44,12,5,22
2013-12-04,44,12,68,46
2013-12-04,45,16,9,18
2013-12-04,45,16,26,2
2013-12-05,1,1,9,13
2013-12-05,1,1,28,8
2013-12-05,1,1,47,4
2013-12-05,3,7,5,147
2013-12-05,3,7,45,145
2013-12-05,3,7,109,7
2013-12-05,4,9,9,33
2013-12-05,4,9,27,1
2013-12-05,4,9,96,7
2013-12-05,4,9,97,25
2013-12-05,4,9,101,3
2013-12-05,5,12,16,18
2013-12-05,5,12,37,9
2013-12-05,7,6,5,76
2013-12-05,7,6,23,34
2013-12-05,7,6,95,48
2013-12-05,8,4,5,62
2013-12-05,8,4,23,14
2013-12-05,8,4,59,2
2013-12-05,9,17,5,49
2013-12-05,9,17,10,1
2013-12-05,9,17,45,92
2013-12-05,10,12,5,22
2013-12-05,10,12,21,2
2013-12-05,10,12,37,21
2013-12-05,11,10,9,44
2013-12-05,11,10,68,24
2013-12-05,12,11,16,49
2013-12-05,12,11,37,13
2013-12-05,12,11,79,1
2013-12-05,13,6,5,90
2013-12-05,13,6,36,51
2013-12-05,13,6,104,4
2013-12-05,14,16,9,9
2013-12-05,14,16,25,4
2013-12-05,14,16,50,2
2013-12-05,15,13,5,21
2013-12-05,15,13,15,15
2013-12-05,15,13,45,54
2013-12-05,15,13,49,1
2013-12-05,16,2,16,33
2013-12-05,16,2,25,154
2013-12-05,16,2,50,3
2013-12-05,17,20,9,324
2013-12-05,17,20,37,171
2013-12-05,17,20,71,1
2013-12-05,18,17,5,69
2013-12-05,18,17,37,14
2013-12-05,18,17,72,8
2013-12-05,19,15,16,54
2013-12-05,19,15,75,2
2013-12-05,19,15,83,11
2013-12-05,20,7,5,206
2013-12-05,20,7,41,31
2013-12-05,22,10,9,41
2013-12-05,22,10,68,25
2013-12-05,23,17,5,82
2013-12-05,23,17,29,3
2013-12-05,23,17,45,49
2013-12-05,24,9,6,21
2013-12-05,24,9,43,58
2013-12-05,24,9,97,42
2013-12-05,25,13,9,50
2013-12-05,25,13,12,2
2013-12-05,25,13,45,80
2013-12-05,25,13,50,1
2013-12-05,26,17,5,71
2013-12-05,26,17,45,62
2013-12-05,27,10,9,7
2013-12-05,27,10,21,3
2013-12-05,27,10,68,8
2013-12-05,28,7,5,85
2013-12-05,28,7,35,14
2013-12-05,28,7,45,133
2013-12-05,31,17,9,112
2013-12-05,31,17,45,4
2013-12-05,31,17,98,8
2013-12-05,32,13,9,78
2013-12-05,32,13,45,27
2013-12-05,32,13,51,1
2013-12-05,34,17,9,152
2013-12-05,34,17,31,3
2013-12-05,34,17,45,67
2013-12-05,34,17,52,9
2013-12-05,35,5,16,24
2013-12-05,35,5,66,13
2013-12-05,36,18,9,65
2013-12-05,36,18,30,1
2013-12-05,36,18,44,106
2013-12-05,37,13,5,17
2013-12-05,37,13,15,28
2013-12-05,37,13,45,36
2013-12-05,39,8,9,20
2013-12-05,39,8,36,6
2013-12-05,40,13,5,29
2013-12-05,40,13,15,14
2013-12-05,40,13,45,45
2013-12-05,40,13,51,7
2013-12-05,41,12,16,50
2013-12-05,41,12,68,26
2013-12-05,41,12,108,7
2013-12-05,43,11,16,48
2013-12-05,43,11,37,8
2013-12-05,44,12,5,30
2013-12-05,44,12,68,23
2013-12-05,44,12,105,1
2013-12-05,45,16,9,6
2013-12-05,45,16,26,3
2013-12-05,45,16,34,1
2013-12-06,1,1,9,64
2013-12-06,1,1,28,7
2013-12-06,1,1,40,4
2013-12-06,1,1,47,7
2013-12-06,1,1,51,8
2013-12-06,3,7,5,44
2013-12-06,3,7,45,82
2013-12-06,3,7,109,2
2013-12-06,4,9,9,84
2013-12-06,4,9,27,10
2013-12-06,4,9,96,2
2013-12-06,4,9,97,15
2013-12-06,5,12,16,47
2013-12-06,5,12,20,1
2013-12-06,5,12,37,10
2013-12-06,7,6,5,95
2013-12-06,7,6,23,24
2013-12-06,7,6,95,52
2013-12-06,8,4,5,59
2013-12-06,8,4,23,14
2013-12-06,9,17,5,33
2013-12-06,9,17,10,3
2013-12-06,9,17,45,51
2013-12-06,10,12,5,48
2013-12-06,10,12,21,1
2013-12-06,10,12,37,10
2013-12-06,11,10,9,43
2013-12-06,11,10,68,30
2013-12-06,12,11,16,49
2013-12-06,12,11,37,18
2013-12-06,13,6,5,77
2013-12-06,13,6,36,70
2013-12-06,13,6,104,2
2013-12-06,14,16,9,1
2013-12-06,14,16,15,1
2013-12-06,14,16,25,3
2013-12-06,14,16,50,7
2013-12-06,15,13,5,56
2013-12-06,15,13,15,9
2013-12-06,15,13,45,93
2013-12-06,15,13,49,3
2013-12-06,16,2,16,23
2013-12-06,16,2,25,169
2013-12-06,16,2,50,23
2013-12-06,16,2,64,2
2013-12-06,17,20,9,212
2013-12-06,17,20,37,184
2013-12-06,18,17,5,18
2013-12-06,18,17,37,11
2013-12-06,18,17,72,2
2013-12-06,19,15,15,6
2013-12-06,19,15,16,23
2013-12-06,19,15,83,11
2013-12-06,20,7,5,147
2013-12-06,20,7,41,34
2013-12-06,22,10,9,45
2013-12-06,22,10,68,27
2013-12-06,23,17,5,35
2013-12-06,23,17,29,3
2013-12-06,23,17,45,36
2013-12-06,24,9,6,65
2013-12-06,24,9,43,82
2013-12-06,24,9,60,1
2013-12-06,25,13,9,92
2013-12-06,25,13,12,1
2013-12-06,25,13,45,89
2013-12-06,25,13,50,3
2013-12-06,26,17,5,22
2013-12-06,26,17,45,35
2013-12-06,27,10,9,47
2013-12-06,27,10,21,1
2013-12-06,27,10,68,17
2013-12-06,28,7,5,22
2013-12-06,28,7,35,1
2013-12-06,28,7,45,48
2013-12-06,31,17,9,91
2013-12-06,31,17,45,94
2013-12-06,31,17,98,3
2013-12-06,32,13,9,35
2013-12-06,32,13,19,2
2013-12-06,32,13,45,57
2013-12-06,34,17,9,69
2013-12-06,34,17,31,1
2013-12-06,34,17,45,95
2013-12-06,34,17,52,1
2013-12-06,35,5,16,23
2013-12-06,35,5,50,2
2013-12-06,35,5,66,21
2013-12-06,36,18,9,53
2013-12-06,36,18,44,52
2013-12-06,37,13,5,42
2013-12-06,37,13,38,1
2013-12-06,37,13,45,41
2013-12-06,39,8,9,23
2013-12-06,39,8,36,5
2013-12-06,40,13,5,61
2013-12-06,40,13,15,20
2013-12-06,40,13,45,54
2013-12-06,40,13,51,2
2013-12-06,41,12,16,31
2013-12-06,41,12,68,19
2013-12-06,41,12,108,5
2013-12-06,43,11,16,40
2013-12-06,43,11,37,13
2013-12-06,44,12,5,26
2013-12-06,44,12,68,57
2013-12-06,45,16,9,19
2013-12-06,45,16,26,5
2013-12-06,45,16,34,1
2013-12-07,1,1,9,46
2013-12-07,1,1,28,11
2013-12-07,1,1,40,1
2013-12-07,1,1,47,13
2013-12-07,1,1,51,10
2013-12-07,3,7,5,40
2013-12-07,3,7,45,68
2013-12-07,3,7,109,7
2013-12-07,4,9,9,176
2013-12-07,4,9,27,4
2013-12-07,4,9,97,17
2013-12-07,4,9,101,2
2013-12-07,5,12,16,43
2013-12-07,5,12,20,3
2013-12-07,5,12,37,15
2013-12-07,7,6,5,129
2013-12-07,7,6,23,40
2013-12-07,7,6,95,53
2013-12-07,8,4,5,104
2013-12-07,8,4,23,6
2013-12-07,8,4,100,2
2013-12-07,9,17,5,38
2013-12-07,9,17,45,78
2013-12-07,10,12,5,109
2013-12-07,10,12,21,2
2013-12-07,10,12,37,21
2013-12-07,11,10,9,80
2013-12-07,11,10,68,47
2013-12-07,12,11,16,50
2013-12-07,12,11,37,19
2013-12-07,13,6,5,126
2013-12-07,13,6,36,68
2013-12-07,14,16,9,2
2013-12-07,14,16,15,1
2013-12-07,14,16,25,10
2013-12-07,14,16,50,5
2013-12-07,15,13,5,87
2013-12-07,15,13,15,8
2013-12-07,15,13,17,1
2013-12-07,15,13,45,118
2013-12-07,15,13,49,4
2013-12-07,16,2,16,39
2013-12-07,16,2,25,201
2013-12-07,16,2,39,1
2013-12-07,16,2,50,10
2013-12-07,16,2,64,2
2013-12-07,17,20,9,180
2013-12-07,17,20,37,72
2013-12-07,17,20,71,1
2013-12-07,18,17,5,18
2013-12-07,18,17,37,14
2013-12-07,18,17,72,6
2013-12-07,19,15,15,48
2013-12-07,19,15,16,24
2013-12-07,19,15,39,1
2013-12-07,19,15,75,5
2013-12-07,19,15,83,13
2013-12-07,20,7,5,12
2013-12-07,20,7,18,1
2013-12-07,20,7,41,43
2013-12-07,22,10,9,56
2013-12-07,22,10,68,27
2013-12-07,23,17,5,17
2013-12-07,23,17,45,36
2013-12-07,24,9,6,33
2013-12-07,24,9,43,89
2013-12-07,25,13,9,135
2013-12-07,25,13,12,1
2013-12-07,25,13,45,93
2013-12-07,26,17,5,52
2013-12-07,26,17,45,53
2013-12-07,27,10,9,72
2013-12-07,27,10,68,18
2013-12-07,28,7,5,37
2013-12-07,28,7,45,41
2013-12-07,31,17,9,52
2013-12-07,31,17,45,131
2013-12-07,32,13,9,36
2013-12-07,32,13,19,1
2013-12-07,32,13,45,54
2013-12-07,34,17,9,44
2013-12-07,34,17,31,1
2013-12-07,34,17,45,81
2013-12-07,35,5,16,29
2013-12-07,35,5,49,1
2013-12-07,35,5,50,3
2013-12-07,35,5,66,24
2013-12-07,36,18,9,81
2013-12-07,36,18,44,87
2013-12-07,37,13,5,86
2013-12-07,37,13,15,3
2013-12-07,37,13,38,1
2013-12-07,37,13,45,60
2013-12-07,37,13,53,4
2013-12-07,39,8,9,2
2013-12-07,39,8,36,17
